Category	Gene	Transcript	Gene Category	Transcript Size	Transcript Category	Transcript Rfam family	Transcript GO	Gene GO	GO (Guilt by association)
Accessory	OG2396354	CP74-2005_k25_TRINITY_DN21732_c0_g1_i26	lncRNA	1651.0	lncRNA				GO:0045736,GO:1904030,GO:0051090,GO:0006071,GO:0019400,GO:0051348,GO:0006469,GO:0033673,GO:0071901,GO:1902074,GO:0002229,GO:0002239,GO:0046901,GO:0048507,GO:0015074,GO:0001933,GO:0009860,GO:0036294,GO:0042326,GO:0071453,GO:0071456,GO:0042221,GO:0010117,GO:0002182,GO:0046900,GO:0042744,GO:2000280,GO:0010563,GO:0045936,GO:0072593,GO:0016441,GO:0048589,GO:0006646,GO:0046337,GO:0010073,GO:0031425,GO:0046903,GO:0009735,GO:0010014,GO:0010821,GO:0019320,GO:0030388,GO:0032351,GO:0032353,GO:0040034,GO:0042276,GO:0043434,GO:0043446,GO:0043447,GO:0046786,GO:0048506,GO:0048510,GO:0051091,GO:0090421,GO:0098609,GO:0006658,GO:0006659,GO:0051338,GO:0009396,GO:0009846,GO:0017182,GO:0017183,GO:0030091,GO:1900247,GO:0055067,GO:0051239,GO:0009200,GO:0016032,GO:0062014,GO:0097503,GO:0042398,GO:0042325,GO:0051187,GO:0001101,GO:0090567,GO:2000026,GO:0009908,GO:0097305,GO:0042743,GO:0048509,GO:0043549,GO:1902600,GO:0009636,GO:2001023,GO:0006566,GO:0009088,GO:0035725,GO:0050793,GO:0006549,GO:0009097,GO:0030422,GO:1901700,GO:0015718,GO:0009736,GO:0071368,GO:0009826,GO:0035194,GO:0042559,GO:0060560
Accessory	OG2396354	CP74-2005_k31_TRINITY_DN25084_c0_g2_i13	lncRNA	1563.0	lncRNA				GO:0045736,GO:1904030,GO:0051090,GO:0006071,GO:0019400,GO:0051348,GO:0006469,GO:0033673,GO:0071901,GO:1902074,GO:0002229,GO:0002239,GO:0046901,GO:0048507,GO:0015074,GO:0001933,GO:0009860,GO:0036294,GO:0042326,GO:0071453,GO:0071456,GO:0042221,GO:0010117,GO:0002182,GO:0046900,GO:0042744,GO:2000280,GO:0010563,GO:0045936,GO:0072593,GO:0016441,GO:0048589,GO:0006646,GO:0046337,GO:0010073,GO:0031425,GO:0046903,GO:0009735,GO:0010014,GO:0010821,GO:0019320,GO:0030388,GO:0032351,GO:0032353,GO:0040034,GO:0042276,GO:0043434,GO:0043446,GO:0043447,GO:0046786,GO:0048506,GO:0048510,GO:0051091,GO:0090421,GO:0098609,GO:0006658,GO:0006659,GO:0051338,GO:0009396,GO:0009846,GO:0017182,GO:0017183,GO:0030091,GO:1900247,GO:0055067,GO:0051239,GO:0009200,GO:0016032,GO:0062014,GO:0097503,GO:0042398,GO:0042325,GO:0051187,GO:0001101,GO:0090567,GO:2000026,GO:0009908,GO:0097305,GO:0042743,GO:0048509,GO:0043549,GO:1902600,GO:0009636,GO:2001023,GO:0006566,GO:0009088,GO:0035725,GO:0050793,GO:0006549,GO:0009097,GO:0030422,GO:1901700,GO:0015718,GO:0009736,GO:0071368,GO:0009826,GO:0035194,GO:0042559,GO:0060560
Accessory	OG2396354	MT11-610_k31_TRINITY_DN26078_c1_g1_i12	lncRNA	1391.0	lncRNA				GO:0045736,GO:1904030,GO:0051090,GO:0006071,GO:0019400,GO:0051348,GO:0006469,GO:0033673,GO:0071901,GO:1902074,GO:0002229,GO:0002239,GO:0046901,GO:0048507,GO:0015074,GO:0001933,GO:0009860,GO:0036294,GO:0042326,GO:0071453,GO:0071456,GO:0042221,GO:0010117,GO:0002182,GO:0046900,GO:0042744,GO:2000280,GO:0010563,GO:0045936,GO:0072593,GO:0016441,GO:0048589,GO:0006646,GO:0046337,GO:0010073,GO:0031425,GO:0046903,GO:0009735,GO:0010014,GO:0010821,GO:0019320,GO:0030388,GO:0032351,GO:0032353,GO:0040034,GO:0042276,GO:0043434,GO:0043446,GO:0043447,GO:0046786,GO:0048506,GO:0048510,GO:0051091,GO:0090421,GO:0098609,GO:0006658,GO:0006659,GO:0051338,GO:0009396,GO:0009846,GO:0017182,GO:0017183,GO:0030091,GO:1900247,GO:0055067,GO:0051239,GO:0009200,GO:0016032,GO:0062014,GO:0097503,GO:0042398,GO:0042325,GO:0051187,GO:0001101,GO:0090567,GO:2000026,GO:0009908,GO:0097305,GO:0042743,GO:0048509,GO:0043549,GO:1902600,GO:0009636,GO:2001023,GO:0006566,GO:0009088,GO:0035725,GO:0050793,GO:0006549,GO:0009097,GO:0030422,GO:1901700,GO:0015718,GO:0009736,GO:0071368,GO:0009826,GO:0035194,GO:0042559,GO:0060560
Accessory	OG2396497	GXU-34176_k31_TRINITY_DN8689_c0_g3_i16	lncRNA	969.0	lncRNA				GO:0045736,GO:1904030,GO:0051090,GO:0006071,GO:0019400,GO:0051348,GO:0006469,GO:0033673,GO:0071901,GO:1902074,GO:0002229,GO:0002239,GO:0046901,GO:0048507,GO:0015074,GO:0001933,GO:0009860,GO:0036294,GO:0042326,GO:0071453,GO:0071456,GO:0042221,GO:0010117,GO:0002182,GO:0046900,GO:0042744,GO:2000280,GO:0010563,GO:0045936,GO:0072593,GO:0016441,GO:0048589,GO:0006646,GO:0046337,GO:0010073,GO:0031425,GO:0046903,GO:0009735,GO:0010014,GO:0010821,GO:0019320,GO:0030388,GO:0032351,GO:0032353,GO:0040034,GO:0042276,GO:0043434,GO:0043446,GO:0043447,GO:0046786,GO:0048506,GO:0048510,GO:0051091,GO:0090421,GO:0098609,GO:0006658,GO:0006659,GO:0051338,GO:0009396,GO:0009846,GO:0017182,GO:0017183,GO:0030091,GO:1900247,GO:0055067,GO:0051239,GO:0009200,GO:0016032,GO:0062014,GO:0097503,GO:0042398,GO:0042325,GO:0051187,GO:0001101,GO:0090567,GO:2000026,GO:0009908,GO:0097305,GO:0042743,GO:0048509,GO:0043549,GO:1902600,GO:0009636,GO:2001023,GO:0006566,GO:0009088,GO:0035725,GO:0050793,GO:0006549,GO:0009097,GO:0030422,GO:1901700,GO:0015718,GO:0009736,GO:0071368,GO:0009826,GO:0035194,GO:0042559,GO:0060560
Accessory	OG2396497	GXU-34176_k31_TRINITY_DN8689_c0_g1_i16	lncRNA	801.0	lncRNA				GO:0045736,GO:1904030,GO:0051090,GO:0006071,GO:0019400,GO:0051348,GO:0006469,GO:0033673,GO:0071901,GO:1902074,GO:0002229,GO:0002239,GO:0046901,GO:0048507,GO:0015074,GO:0001933,GO:0009860,GO:0036294,GO:0042326,GO:0071453,GO:0071456,GO:0042221,GO:0010117,GO:0002182,GO:0046900,GO:0042744,GO:2000280,GO:0010563,GO:0045936,GO:0072593,GO:0016441,GO:0048589,GO:0006646,GO:0046337,GO:0010073,GO:0031425,GO:0046903,GO:0009735,GO:0010014,GO:0010821,GO:0019320,GO:0030388,GO:0032351,GO:0032353,GO:0040034,GO:0042276,GO:0043434,GO:0043446,GO:0043447,GO:0046786,GO:0048506,GO:0048510,GO:0051091,GO:0090421,GO:0098609,GO:0006658,GO:0006659,GO:0051338,GO:0009396,GO:0009846,GO:0017182,GO:0017183,GO:0030091,GO:1900247,GO:0055067,GO:0051239,GO:0009200,GO:0016032,GO:0062014,GO:0097503,GO:0042398,GO:0042325,GO:0051187,GO:0001101,GO:0090567,GO:2000026,GO:0009908,GO:0097305,GO:0042743,GO:0048509,GO:0043549,GO:1902600,GO:0009636,GO:2001023,GO:0006566,GO:0009088,GO:0035725,GO:0050793,GO:0006549,GO:0009097,GO:0030422,GO:1901700,GO:0015718,GO:0009736,GO:0071368,GO:0009826,GO:0035194,GO:0042559,GO:0060560
Accessory	OG2396497	QA02-1009_k25_TRINITY_DN4844_c0_g1_i7	lncRNA	811.0	lncRNA				GO:0045736,GO:1904030,GO:0051090,GO:0006071,GO:0019400,GO:0051348,GO:0006469,GO:0033673,GO:0071901,GO:1902074,GO:0002229,GO:0002239,GO:0046901,GO:0048507,GO:0015074,GO:0001933,GO:0009860,GO:0036294,GO:0042326,GO:0071453,GO:0071456,GO:0042221,GO:0010117,GO:0002182,GO:0046900,GO:0042744,GO:2000280,GO:0010563,GO:0045936,GO:0072593,GO:0016441,GO:0048589,GO:0006646,GO:0046337,GO:0010073,GO:0031425,GO:0046903,GO:0009735,GO:0010014,GO:0010821,GO:0019320,GO:0030388,GO:0032351,GO:0032353,GO:0040034,GO:0042276,GO:0043434,GO:0043446,GO:0043447,GO:0046786,GO:0048506,GO:0048510,GO:0051091,GO:0090421,GO:0098609,GO:0006658,GO:0006659,GO:0051338,GO:0009396,GO:0009846,GO:0017182,GO:0017183,GO:0030091,GO:1900247,GO:0055067,GO:0051239,GO:0009200,GO:0016032,GO:0062014,GO:0097503,GO:0042398,GO:0042325,GO:0051187,GO:0001101,GO:0090567,GO:2000026,GO:0009908,GO:0097305,GO:0042743,GO:0048509,GO:0043549,GO:1902600,GO:0009636,GO:2001023,GO:0006566,GO:0009088,GO:0035725,GO:0050793,GO:0006549,GO:0009097,GO:0030422,GO:1901700,GO:0015718,GO:0009736,GO:0071368,GO:0009826,GO:0035194,GO:0042559,GO:0060560
Exclusive	OG2402760	KQB08-32953_k25_TRINITY_DN2316_c0_g2_i10	lncRNA	5071.0	lncRNA				GO:0010048,GO:0006836,GO:0009218,GO:0009220,GO:0061025,GO:0071407,GO:0015713,GO:0042873,GO:0006222,GO:0009173,GO:0009174,GO:0046049,GO:0051570,GO:0016925,GO:0070897,GO:0071577,GO:0015914,GO:0006091,GO:0019432,GO:0006829,GO:0009129,GO:0009130,GO:0009157,GO:0009162,GO:0010584,GO:0031118,GO:0034330,GO:0044205,GO:0048564,GO:0051567,GO:1900055,GO:0006241,GO:0009208,GO:0009209,GO:0035601,GO:0046036,GO:0046460,GO:0046463,GO:0006448,GO:0006743,GO:0006744,GO:0006641,GO:0009147,GO:0009148
Accessory	OG2406764	QN05-1743_k31_TRINITY_DN7229_c0_g1_i4	lncRNA	741.0	lncRNA				GO:0010048,GO:0006836,GO:0009218,GO:0009220,GO:0061025,GO:0071407,GO:0015713,GO:0042873,GO:0006222,GO:0009173,GO:0009174,GO:0046049,GO:0051570,GO:0016925,GO:0070897,GO:0071577,GO:0015914,GO:0006091,GO:0019432,GO:0006829,GO:0009129,GO:0009130,GO:0009157,GO:0009162,GO:0010584,GO:0031118,GO:0034330,GO:0044205,GO:0048564,GO:0051567,GO:1900055,GO:0006241,GO:0009208,GO:0009209,GO:0035601,GO:0046036,GO:0046460,GO:0046463,GO:0006448,GO:0006743,GO:0006744,GO:0006641,GO:0009147,GO:0009148
Accessory	OG2406764	T1_k31_TRINITY_DN60839_c0_g2_i5	lncRNA	631.0	lncRNA				GO:0010048,GO:0006836,GO:0009218,GO:0009220,GO:0061025,GO:0071407,GO:0015713,GO:0042873,GO:0006222,GO:0009173,GO:0009174,GO:0046049,GO:0051570,GO:0016925,GO:0070897,GO:0071577,GO:0015914,GO:0006091,GO:0019432,GO:0006829,GO:0009129,GO:0009130,GO:0009157,GO:0009162,GO:0010584,GO:0031118,GO:0034330,GO:0044205,GO:0048564,GO:0051567,GO:1900055,GO:0006241,GO:0009208,GO:0009209,GO:0035601,GO:0046036,GO:0046460,GO:0046463,GO:0006448,GO:0006743,GO:0006744,GO:0006641,GO:0009147,GO:0009148
Exclusive	OG2425117	Q200_k31_TRINITY_DN11988_c1_g2_i3	lncRNA	1607.0	lncRNA				GO:0009298,GO:0019673,GO:0009646,GO:0045596,GO:1905421,GO:0009226,GO:0022603,GO:0010026,GO:0045595,GO:0006627,GO:0034982,GO:0042752,GO:0009828,GO:0010057,GO:0010061,GO:0010063,GO:0010376,GO:0010454,GO:0010455,GO:0032025,GO:0033591,GO:0042659,GO:0042660,GO:0046680,GO:0048629,GO:0071963,GO:0090628,GO:1900032,GO:1900033,GO:1903888,GO:1903890,GO:1905423,GO:0009225,GO:0090626,GO:0009791,GO:0036265,GO:0070585,GO:0072655,GO:0048194,GO:0090114,GO:0000819,GO:0007062,GO:0000019,GO:0000301,GO:0010453,GO:0017085,GO:0032978,GO:0032979,GO:0045168,GO:0045951,GO:0097054,GO:2000014,GO:0007005,GO:0000959,GO:0050793,GO:0006900,GO:0009642,GO:0071695,GO:0006312,GO:0009827,GO:0010244,GO:0010617,GO:0031540,GO:0033273,GO:0045597,GO:0045911,GO:0051480,GO:0061635,GO:0090615,GO:1900459,GO:0021700,GO:0009888,GO:0048608,GO:0061458,GO:0098813,GO:0007623,GO:0051093,GO:0048316,GO:0009625,GO:0009960,GO:0031397,GO:0043153,GO:0048255,GO:0048497,GO:0090700,GO:1902347,GO:1902373,GO:1903321,GO:2000067,GO:2000379,GO:0010016,GO:0048511,GO:0010154,GO:0014070,GO:0003006,GO:0006370,GO:0007163,GO:0009645,GO:0009649,GO:0009962,GO:0010970,GO:0019853,GO:0072387,GO:0099111,GO:0106005,GO:1901371,GO:0051240,GO:0090558,GO:0007059,GO:0048468,GO:0051094
Exclusive	OG2425117	Q200_k25_TRINITY_DN12983_c1_g3_i2	lncRNA	1589.0	lncRNA				GO:0009298,GO:0019673,GO:0009646,GO:0045596,GO:1905421,GO:0009226,GO:0022603,GO:0010026,GO:0045595,GO:0006627,GO:0034982,GO:0042752,GO:0009828,GO:0010057,GO:0010061,GO:0010063,GO:0010376,GO:0010454,GO:0010455,GO:0032025,GO:0033591,GO:0042659,GO:0042660,GO:0046680,GO:0048629,GO:0071963,GO:0090628,GO:1900032,GO:1900033,GO:1903888,GO:1903890,GO:1905423,GO:0009225,GO:0090626,GO:0009791,GO:0036265,GO:0070585,GO:0072655,GO:0048194,GO:0090114,GO:0000819,GO:0007062,GO:0000019,GO:0000301,GO:0010453,GO:0017085,GO:0032978,GO:0032979,GO:0045168,GO:0045951,GO:0097054,GO:2000014,GO:0007005,GO:0000959,GO:0050793,GO:0006900,GO:0009642,GO:0071695,GO:0006312,GO:0009827,GO:0010244,GO:0010617,GO:0031540,GO:0033273,GO:0045597,GO:0045911,GO:0051480,GO:0061635,GO:0090615,GO:1900459,GO:0021700,GO:0009888,GO:0048608,GO:0061458,GO:0098813,GO:0007623,GO:0051093,GO:0048316,GO:0009625,GO:0009960,GO:0031397,GO:0043153,GO:0048255,GO:0048497,GO:0090700,GO:1902347,GO:1902373,GO:1903321,GO:2000067,GO:2000379,GO:0010016,GO:0048511,GO:0010154,GO:0014070,GO:0003006,GO:0006370,GO:0007163,GO:0009645,GO:0009649,GO:0009962,GO:0010970,GO:0019853,GO:0072387,GO:0099111,GO:0106005,GO:1901371,GO:0051240,GO:0090558,GO:0007059,GO:0048468,GO:0051094
Exclusive	OG242657	US851008_k31_TRINITY_DN8433_c0_g1_i6	lncRNA	1849.0	lncRNA				GO:0006814,GO:0048193,GO:1901565,GO:0006888,GO:0019941,GO:0043632,GO:0006511,GO:0000963,GO:0035725,GO:0015672,GO:0044257,GO:0002521,GO:0002573,GO:0006562,GO:0008544,GO:0030099,GO:0030224,GO:0051341,GO:0051353,GO:0060429,GO:0101030,GO:1903131,GO:1903241,GO:0006553,GO:0006885,GO:0009085,GO:0030163,GO:0055069,GO:0030433,GO:0006882,GO:0010304,GO:0055067,GO:0006890,GO:0036503,GO:0006952,GO:0007166,GO:0022618,GO:1902600,GO:0051603,GO:0009245,GO:0046493,GO:1901269,GO:1901271,GO:0006950,GO:0006203,GO:0009065,GO:0009146,GO:0009151,GO:0009155,GO:0009215,GO:0009217,GO:0010942,GO:0018026,GO:0030097,GO:0046070,GO:0046386,GO:0048534,GO:0051592,GO:0071277,GO:0071826,GO:0000959,GO:0051187,GO:0009089,GO:0046451,GO:0015994,GO:0035821,GO:0071241,GO:0090333,GO:0071985,GO:0048440,GO:0048467,GO:0006865,GO:0098655,GO:0000462,GO:0006566,GO:0009088,GO:0019566,GO:0030641,GO:0046373,GO:0048513,GO:0051453,GO:0090332,GO:1900864,GO:0001732,GO:0002520,GO:0006560,GO:0009204,GO:0015695,GO:0015805,GO:0032409,GO:0034293,GO:0043934,GO:0048236,GO:0080156,GO:0098659,GO:0098719,GO:0099587,GO:1901962
Exclusive	OG242657	US851008_k31_TRINITY_DN8433_c0_g1_i3	lncRNA	1565.0	lncRNA				GO:0006814,GO:0048193,GO:1901565,GO:0006888,GO:0019941,GO:0043632,GO:0006511,GO:0000963,GO:0035725,GO:0015672,GO:0044257,GO:0002521,GO:0002573,GO:0006562,GO:0008544,GO:0030099,GO:0030224,GO:0051341,GO:0051353,GO:0060429,GO:0101030,GO:1903131,GO:1903241,GO:0006553,GO:0006885,GO:0009085,GO:0030163,GO:0055069,GO:0030433,GO:0006882,GO:0010304,GO:0055067,GO:0006890,GO:0036503,GO:0006952,GO:0007166,GO:0022618,GO:1902600,GO:0051603,GO:0009245,GO:0046493,GO:1901269,GO:1901271,GO:0006950,GO:0006203,GO:0009065,GO:0009146,GO:0009151,GO:0009155,GO:0009215,GO:0009217,GO:0010942,GO:0018026,GO:0030097,GO:0046070,GO:0046386,GO:0048534,GO:0051592,GO:0071277,GO:0071826,GO:0000959,GO:0051187,GO:0009089,GO:0046451,GO:0015994,GO:0035821,GO:0071241,GO:0090333,GO:0071985,GO:0048440,GO:0048467,GO:0006865,GO:0098655,GO:0000462,GO:0006566,GO:0009088,GO:0019566,GO:0030641,GO:0046373,GO:0048513,GO:0051453,GO:0090332,GO:1900864,GO:0001732,GO:0002520,GO:0006560,GO:0009204,GO:0015695,GO:0015805,GO:0032409,GO:0034293,GO:0043934,GO:0048236,GO:0080156,GO:0098659,GO:0098719,GO:0099587,GO:1901962
Accessory	OG2432390	B2_k31_TRINITY_DN6383_c0_g2_i2	lncRNA	1973.0	lncRNA				GO:0000290,GO:0010558,GO:2000113,GO:0009890,GO:0031327,GO:0010629,GO:0009073,GO:0007264,GO:0042780,GO:0000288,GO:0009896,GO:0006015,GO:0006063,GO:0006858,GO:0016259,GO:0016260,GO:0019586,GO:0019919,GO:0032482,GO:0032483,GO:0035247,GO:0046391,GO:0046396,GO:0050688,GO:0097056,GO:1990428,GO:0015031,GO:0006661,GO:0050779,GO:0061157,GO:0061014,GO:0006626,GO:0015833,GO:0006325,GO:0042886,GO:0046578,GO:0051056,GO:0070585,GO:0072655,GO:0045184,GO:1903313,GO:0040029,GO:0000105,GO:0006547,GO:0007265,GO:0052803,GO:0110154,GO:0110156,GO:0000162,GO:0046219,GO:0043488,GO:0070727,GO:0022618,GO:0008104,GO:0045892,GO:1902679,GO:1903507,GO:0031507,GO:0034401,GO:0043487,GO:0045814,GO:0070828,GO:0097549,GO:0071826,GO:0006437,GO:0008285,GO:0010235,GO:0045739,GO:0046443,GO:2001022,GO:0061013,GO:0010605,GO:0009740,GO:0051253,GO:0009892,GO:0009072,GO:0006568,GO:0006586,GO:0030150,GO:0006338,GO:0046488,GO:0016458,GO:0031047
Accessory	OG2432390	B2_k25_TRINITY_DN15039_c0_g1_i5	lncRNA	1918.0	lncRNA				GO:0000290,GO:0010558,GO:2000113,GO:0009890,GO:0031327,GO:0010629,GO:0009073,GO:0007264,GO:0042780,GO:0000288,GO:0009896,GO:0006015,GO:0006063,GO:0006858,GO:0016259,GO:0016260,GO:0019586,GO:0019919,GO:0032482,GO:0032483,GO:0035247,GO:0046391,GO:0046396,GO:0050688,GO:0097056,GO:1990428,GO:0015031,GO:0006661,GO:0050779,GO:0061157,GO:0061014,GO:0006626,GO:0015833,GO:0006325,GO:0042886,GO:0046578,GO:0051056,GO:0070585,GO:0072655,GO:0045184,GO:1903313,GO:0040029,GO:0000105,GO:0006547,GO:0007265,GO:0052803,GO:0110154,GO:0110156,GO:0000162,GO:0046219,GO:0043488,GO:0070727,GO:0022618,GO:0008104,GO:0045892,GO:1902679,GO:1903507,GO:0031507,GO:0034401,GO:0043487,GO:0045814,GO:0070828,GO:0097549,GO:0071826,GO:0006437,GO:0008285,GO:0010235,GO:0045739,GO:0046443,GO:2001022,GO:0061013,GO:0010605,GO:0009740,GO:0051253,GO:0009892,GO:0009072,GO:0006568,GO:0006586,GO:0030150,GO:0006338,GO:0046488,GO:0016458,GO:0031047
Accessory	OG2432390	B2_k25_TRINITY_DN15039_c0_g1_i8	lncRNA	1932.0	lncRNA				GO:0000290,GO:0010558,GO:2000113,GO:0009890,GO:0031327,GO:0010629,GO:0009073,GO:0007264,GO:0042780,GO:0000288,GO:0009896,GO:0006015,GO:0006063,GO:0006858,GO:0016259,GO:0016260,GO:0019586,GO:0019919,GO:0032482,GO:0032483,GO:0035247,GO:0046391,GO:0046396,GO:0050688,GO:0097056,GO:1990428,GO:0015031,GO:0006661,GO:0050779,GO:0061157,GO:0061014,GO:0006626,GO:0015833,GO:0006325,GO:0042886,GO:0046578,GO:0051056,GO:0070585,GO:0072655,GO:0045184,GO:1903313,GO:0040029,GO:0000105,GO:0006547,GO:0007265,GO:0052803,GO:0110154,GO:0110156,GO:0000162,GO:0046219,GO:0043488,GO:0070727,GO:0022618,GO:0008104,GO:0045892,GO:1902679,GO:1903507,GO:0031507,GO:0034401,GO:0043487,GO:0045814,GO:0070828,GO:0097549,GO:0071826,GO:0006437,GO:0008285,GO:0010235,GO:0045739,GO:0046443,GO:2001022,GO:0061013,GO:0010605,GO:0009740,GO:0051253,GO:0009892,GO:0009072,GO:0006568,GO:0006586,GO:0030150,GO:0006338,GO:0046488,GO:0016458,GO:0031047
Accessory	OG2432390	B2_k25_TRINITY_DN8164_c0_g2_i5	lncRNA	1957.0	lncRNA				GO:0000290,GO:0010558,GO:2000113,GO:0009890,GO:0031327,GO:0010629,GO:0009073,GO:0007264,GO:0042780,GO:0000288,GO:0009896,GO:0006015,GO:0006063,GO:0006858,GO:0016259,GO:0016260,GO:0019586,GO:0019919,GO:0032482,GO:0032483,GO:0035247,GO:0046391,GO:0046396,GO:0050688,GO:0097056,GO:1990428,GO:0015031,GO:0006661,GO:0050779,GO:0061157,GO:0061014,GO:0006626,GO:0015833,GO:0006325,GO:0042886,GO:0046578,GO:0051056,GO:0070585,GO:0072655,GO:0045184,GO:1903313,GO:0040029,GO:0000105,GO:0006547,GO:0007265,GO:0052803,GO:0110154,GO:0110156,GO:0000162,GO:0046219,GO:0043488,GO:0070727,GO:0022618,GO:0008104,GO:0045892,GO:1902679,GO:1903507,GO:0031507,GO:0034401,GO:0043487,GO:0045814,GO:0070828,GO:0097549,GO:0071826,GO:0006437,GO:0008285,GO:0010235,GO:0045739,GO:0046443,GO:2001022,GO:0061013,GO:0010605,GO:0009740,GO:0051253,GO:0009892,GO:0009072,GO:0006568,GO:0006586,GO:0030150,GO:0006338,GO:0046488,GO:0016458,GO:0031047
Accessory	OG2432390	B2_k25_TRINITY_DN8164_c0_g2_i7	lncRNA	1949.0	lncRNA				GO:0000290,GO:0010558,GO:2000113,GO:0009890,GO:0031327,GO:0010629,GO:0009073,GO:0007264,GO:0042780,GO:0000288,GO:0009896,GO:0006015,GO:0006063,GO:0006858,GO:0016259,GO:0016260,GO:0019586,GO:0019919,GO:0032482,GO:0032483,GO:0035247,GO:0046391,GO:0046396,GO:0050688,GO:0097056,GO:1990428,GO:0015031,GO:0006661,GO:0050779,GO:0061157,GO:0061014,GO:0006626,GO:0015833,GO:0006325,GO:0042886,GO:0046578,GO:0051056,GO:0070585,GO:0072655,GO:0045184,GO:1903313,GO:0040029,GO:0000105,GO:0006547,GO:0007265,GO:0052803,GO:0110154,GO:0110156,GO:0000162,GO:0046219,GO:0043488,GO:0070727,GO:0022618,GO:0008104,GO:0045892,GO:1902679,GO:1903507,GO:0031507,GO:0034401,GO:0043487,GO:0045814,GO:0070828,GO:0097549,GO:0071826,GO:0006437,GO:0008285,GO:0010235,GO:0045739,GO:0046443,GO:2001022,GO:0061013,GO:0010605,GO:0009740,GO:0051253,GO:0009892,GO:0009072,GO:0006568,GO:0006586,GO:0030150,GO:0006338,GO:0046488,GO:0016458,GO:0031047
Accessory	OG2432390	LCP85-384_k31_TRINITY_DN15397_c0_g1_i10	lncRNA	1898.0	lncRNA				GO:0000290,GO:0010558,GO:2000113,GO:0009890,GO:0031327,GO:0010629,GO:0009073,GO:0007264,GO:0042780,GO:0000288,GO:0009896,GO:0006015,GO:0006063,GO:0006858,GO:0016259,GO:0016260,GO:0019586,GO:0019919,GO:0032482,GO:0032483,GO:0035247,GO:0046391,GO:0046396,GO:0050688,GO:0097056,GO:1990428,GO:0015031,GO:0006661,GO:0050779,GO:0061157,GO:0061014,GO:0006626,GO:0015833,GO:0006325,GO:0042886,GO:0046578,GO:0051056,GO:0070585,GO:0072655,GO:0045184,GO:1903313,GO:0040029,GO:0000105,GO:0006547,GO:0007265,GO:0052803,GO:0110154,GO:0110156,GO:0000162,GO:0046219,GO:0043488,GO:0070727,GO:0022618,GO:0008104,GO:0045892,GO:1902679,GO:1903507,GO:0031507,GO:0034401,GO:0043487,GO:0045814,GO:0070828,GO:0097549,GO:0071826,GO:0006437,GO:0008285,GO:0010235,GO:0045739,GO:0046443,GO:2001022,GO:0061013,GO:0010605,GO:0009740,GO:0051253,GO:0009892,GO:0009072,GO:0006568,GO:0006586,GO:0030150,GO:0006338,GO:0046488,GO:0016458,GO:0031047
Accessory	OG2432390	ROC22_k31_TRINITY_DN12777_c0_g1_i5	lncRNA	1883.0	lncRNA				GO:0000290,GO:0010558,GO:2000113,GO:0009890,GO:0031327,GO:0010629,GO:0009073,GO:0007264,GO:0042780,GO:0000288,GO:0009896,GO:0006015,GO:0006063,GO:0006858,GO:0016259,GO:0016260,GO:0019586,GO:0019919,GO:0032482,GO:0032483,GO:0035247,GO:0046391,GO:0046396,GO:0050688,GO:0097056,GO:1990428,GO:0015031,GO:0006661,GO:0050779,GO:0061157,GO:0061014,GO:0006626,GO:0015833,GO:0006325,GO:0042886,GO:0046578,GO:0051056,GO:0070585,GO:0072655,GO:0045184,GO:1903313,GO:0040029,GO:0000105,GO:0006547,GO:0007265,GO:0052803,GO:0110154,GO:0110156,GO:0000162,GO:0046219,GO:0043488,GO:0070727,GO:0022618,GO:0008104,GO:0045892,GO:1902679,GO:1903507,GO:0031507,GO:0034401,GO:0043487,GO:0045814,GO:0070828,GO:0097549,GO:0071826,GO:0006437,GO:0008285,GO:0010235,GO:0045739,GO:0046443,GO:2001022,GO:0061013,GO:0010605,GO:0009740,GO:0051253,GO:0009892,GO:0009072,GO:0006568,GO:0006586,GO:0030150,GO:0006338,GO:0046488,GO:0016458,GO:0031047
Accessory	OG2437794	QC02-402_k25_TRINITY_DN95_c0_g1_i8	lncRNA	1046.0	lncRNA				GO:0006271,GO:0022616,GO:0035195,GO:0000380,GO:0043647,GO:0006404,GO:0010234,GO:0043953,GO:0048448,GO:0048455,GO:0048654,GO:0048655,GO:0048656,GO:0048657,GO:0051316,GO:0051455,GO:0051754,GO:0061015,GO:0070601,GO:0071076,GO:1900262,GO:1900264,GO:1901527,GO:0046855,GO:0071545,GO:0046856,GO:0046839,GO:0046174,GO:0046838,GO:0046164,GO:1901616,GO:0000301,GO:0006528,GO:0006529,GO:0010315,GO:0048449,GO:0051030,GO:0051501,GO:0051502,GO:0052314,GO:0052315,GO:0060964,GO:0070370,GO:2000573
Accessory	OG2437794	RB855156_k25_TRINITY_DN24_c0_g1_i3	lncRNA	1264.0	lncRNA				GO:0006271,GO:0022616,GO:0035195,GO:0000380,GO:0043647,GO:0006404,GO:0010234,GO:0043953,GO:0048448,GO:0048455,GO:0048654,GO:0048655,GO:0048656,GO:0048657,GO:0051316,GO:0051455,GO:0051754,GO:0061015,GO:0070601,GO:0071076,GO:1900262,GO:1900264,GO:1901527,GO:0046855,GO:0071545,GO:0046856,GO:0046839,GO:0046174,GO:0046838,GO:0046164,GO:1901616,GO:0000301,GO:0006528,GO:0006529,GO:0010315,GO:0048449,GO:0051030,GO:0051501,GO:0051502,GO:0052314,GO:0052315,GO:0060964,GO:0070370,GO:2000573
