NumberGroups	NumberGenes	Classification	NumberGenotypes	Sample
1351	162638	hard-core	48	11
7154	827178	soft-core	48	11
481276	3722306	accessory	48	11
110112	262142	exclusive	48	11
592247	4683216	pan	48	12
1210	144330	hard-core	48	12
7093	811425	soft-core	48	12
470237	3616010	accessory	48	12
114917	255781	exclusive	48	12
598929	4810744	pan	48	13
1352	161961	hard-core	48	13
7207	831917	soft-core	48	13
482176	3716824	accessory	48	13
109546	262003	exclusive	48	13
598545	4760996	pan	48	14
1183	141786	hard-core	48	14
7053	806629	soft-core	48	14
482013	3697066	accessory	48	14
109479	257301	exclusive	48	14
598267	4782710	pan	48	15
1187	142710	hard-core	48	15
7118	817291	soft-core	48	15
483072	3709749	accessory	48	15
108077	255670	exclusive	48	15
599751	4839735	pan	48	16
1224	148659	hard-core	48	16
7228	836771	soft-core	48	16
486726	3748705	accessory	48	16
105797	254259	exclusive	48	16
567124	4512314	pan	48	17
1192	139304	hard-core	48	17
7026	791233	soft-core	48	17
459490	3531282	accessory	48	17
100608	189799	exclusive	48	17
599234	4783016	pan	48	18
1301	157470	hard-core	48	18
7188	826935	soft-core	48	18
483450	3698909	accessory	48	18
108596	257172	exclusive	48	18
598444	4736738	pan	48	19
1176	140935	hard-core	48	19
7066	808005	soft-core	48	19
480949	3670318	accessory	48	19
110429	258415	exclusive	48	19
600209	4868624	pan	49	0
1172	143820	hard-core	49	0
6989	820554	soft-core	49	0
489570	3795786	accessory	49	0
103650	252284	exclusive	49	0
599809	4850437	pan	49	1
1170	143781	hard-core	49	1
6953	815963	soft-core	49	1
487889	3781168	accessory	49	1
104967	253306	exclusive	49	1
600504	4899091	pan	49	2
1198	147618	hard-core	49	2
7087	835177	soft-core	49	2
491406	3813228	accessory	49	2
102011	250686	exclusive	49	2
600190	4863497	pan	49	3
1170	143515	hard-core	49	3
6962	817818	soft-core	49	3
489123	3792957	accessory	49	3
104105	252722	exclusive	49	3
599809	4850437	pan	49	4
1170	143781	hard-core	49	4
6953	815963	soft-core	49	4
487889	3781168	accessory	49	4
104967	253306	exclusive	49	4
599216	4829680	pan	49	5
1171	144325	hard-core	49	5
6967	816980	soft-core	49	5
486520	3758908	accessory	49	5
105729	253792	exclusive	49	5
600504	4899091	pan	49	6
1198	147618	hard-core	49	6
7087	835177	soft-core	49	6
491406	3813228	accessory	49	6
102011	250686	exclusive	49	6
598814	4847340	pan	49	7
1181	144584	hard-core	49	7
7017	821924	soft-core	49	7
487252	3773083	accessory	49	7
104545	252333	exclusive	49	7
600209	4868624	pan	49	8
1172	143820	hard-core	49	8
6989	820554	soft-core	49	8
489570	3795786	accessory	49	8
103650	252284	exclusive	49	8
599382	4835714	pan	49	9
1169	143215	hard-core	49	9
6978	817673	soft-core	49	9
487371	3764925	accessory	49	9
105033	253116	exclusive	49	9
600144	4860985	pan	49	10
1171	143696	hard-core	49	10
6961	817484	soft-core	49	10
489038	3790806	accessory	49	10
104145	252695	exclusive	49	10
599382	4835714	pan	49	11
1169	143215	hard-core	49	11
6978	817673	soft-core	49	11
487371	3764925	accessory	49	11
105033	253116	exclusive	49	11
595546	4734649	pan	49	12
1181	143527	hard-core	49	12
6972	812874	soft-core	49	12
472245	3660042	accessory	49	12
116329	261733	exclusive	49	12
599557	4852946	pan	49	13
1169	143399	hard-core	49	13
6982	819316	soft-core	49	13
488934	3782058	accessory	49	13
103641	251572	exclusive	49	13
600209	4868624	pan	49	14
1172	143820	hard-core	49	14
6989	820554	soft-core	49	14
489570	3795786	accessory	49	14
103650	252284	exclusive	49	14
599759	4854010	pan	49	15
1168	143336	hard-core	49	15
6960	816137	soft-core	49	15
488763	3785906	accessory	49	15
104036	251967	exclusive	49	15
599808	4887442	pan	49	16
1240	153874	hard-core	49	16
7110	838757	soft-core	49	16
489923	3797770	accessory	49	16
102775	250915	exclusive	49	16
599557	4852946	pan	49	17
1169	143399	hard-core	49	17
6982	819316	soft-core	49	17
488934	3782058	accessory	49	17
103641	251572	exclusive	49	17
600080	4849957	pan	49	18
1178	144232	hard-core	49	18
7007	820113	soft-core	49	18
488667	3776892	accessory	49	18
104406	252952	exclusive	49	18
599382	4835714	pan	49	19
1169	143215	hard-core	49	19
6978	817673	soft-core	49	19
487371	3764925	accessory	49	19
105033	253116	exclusive	49	19
